05335501            00000060 835692       00160065NNMDGCOLNOFFICE DEPOT BS SAS      090213
05335501            00000120 836432       00191040NNMDGS02NJM BRUNEAU               090213
05335501            00000020 836567       00198635NNMDGSYTNBHV RIVOLI               090213
05335501            00000060 830703       00175003NNMDGJOSNLAMARTINE                090527
05335501            00000140 836115       00144023NNMDGCPXNANCENIS CENTRE LECLER    090610
05335501            00000540 836450       00144090NNMDGNGONPARIS DISTR. CTRE LEC    090612
05335501            00000260 832907       00156145NNMDGCPXNVADIS CENTRE LECLERC     090618
05335501            00000020 834739       00130133NNMDGCPXNANGLEDIS CENTRE LECLE    090618
05335501            00000060 836529       00158049NNMDGNGONDECIZE DISTR CTRE LEC    090618
05335501            00000480 832671       00124120NNMDGCPXNBERCADIS CENTRE LECLE    090619
05335501            00000280 833507       00185149NNMDGCPXNSODIROCHE CENTRE LECL    090619
05335501            00000120 836192       00182000NNMDGCPXNSODIBAG CENTRE LECLER    090619
05335501            00000200 834729       00130133NNMDGCPXNANGLEDIS CENTRE LECLE    090623
05335501            00000100 833077       00147122NNMDGCPXNST PIERRE DIST.CTR LE    090625
05335501            00000060 833341       00150500NNMDGCPXYPEVILDIS CENTRE LECLE    090626
05335501            00000140 833915       00104004NNMDGCPXNSODIALPES CENTRE LECL    090629
05335501            00000020 833629       00113274NNMDGCPXNCENTRE LECLERC MARSEI    090701
05335501            00000120 835365       00181069NNMDGNGONLAVIDA CENTRE LECLERC    090702
05335501            00000100 836198       00184500NNMDGCPXNBOLDIS CENTRE LECLERC    090702
05335501            00000080 834019       00126249NNMDGCPXNLOUIS ROUDAUT CENTRE     090706
05335501            00000160 835176       00185170NNMDGNGONOUDAIRIDIS CENTRE LEC    090706
05335501            00000140 833573       00113274NNMDGCPXNCENTRE LECLERC MARSEI    090707
05335501            00000200 834456       00133317NNMDGCPXNLANGON DISTR. CTRE LE    090707
05335501            00000280 836173       00144145NNMDGCPXNSODIJOUR CENTRE LECLE    090707
05335501            00000120 834902       00184185NNMDGNGONSODIVAL CENTRE LECLER    090710
05335501            00000040 832903       00128017NNMDGCPXNAVREDIS CENTRE LECLER    090715
05335501            00000060 833234       00135400NNMDGCPXNSAINT MALO DIST.CTRE     090715
05335501            00000060 833575       00142153NNMDGCPXNROADIS CENTRE LECLERC    090716
05335501            00000020 836452       00106111NNMDGCPXYMELHODI CENTRE LECLER    090722
05335501            00000120 836435       00106111NNMDGCPXYMELHODI CENTRE LECLER    090804
05335501            00000040 833576       00142153NNMDGCPXNROADIS CENTRE LECLERC    090806
05336501            00000100 835722       00191017NNMDGS02YCORPORATE EXPRESS FRA    090206
05336501            00000040 835764       00191017NNMDGS02YCORPORATE EXPRESS FRA    090210
05336501            00000040 836632       00138078NNMDGNGONECHIROLLES DIST.CTRE     090210
05336501            00000200 835692       00160065NNMDGCOLNOFFICE DEPOT BS SAS      090213
05336501            00000100 836432       00191040NNMDGS02NJM BRUNEAU               090213
05336501            00000020 836567       00198635NNMDGSYTNBHV RIVOLI               090213
05336501            00000100 832579       00176173NNMDGPPANCITADIS CENTRE LECLER    090611
05336501            00000020 834739       00130133NNMDGCPXNANGLEDIS CENTRE LECLE    090618
05336501            00000040 836529       00158049NNMDGNGONDECIZE DISTR CTRE LEC    090618
05336501            00000040 836192       00182000NNMDGCPXNSODIBAG CENTRE LECLER    090619
05336501            00000140 834729       00130133NNMDGCPXNANGLEDIS CENTRE LECLE    090623
05336501            00000080 833915       00104004NNMDGCPXNSODIALPES CENTRE LECL    090629
05336501            00000020 836380       00183044NNMDGCPXNSODILUC CENTRE LECLER    090701
05336501            00000080 835365       00181069NNMDGNGONLAVIDA CENTRE LECLERC    090702
05336501            00000060 834019       00126249NNMDGCPXNLOUIS ROUDAUT CENTRE     090706
05336501            00000120 834456       00133317NNMDGCPXNLANGON DISTR. CTRE LE    090707
05336501            00000140 834902       00184185NNMDGNGONSODIVAL CENTRE LECLER    090710
05336501            00000060 835354       00183044NNMDGCPXNSODILUC CENTRE LECLER    090715
05337501            00000000 836538       00140006NNMDGNGONADOUR DISTR. CTRE LEC    090206
05337501            00000100 830703       00175003NNMDGJOSNLAMARTINE                090527
05337501            00000060 836529       00158049NNMDGNGONDECIZE DISTR CTRE LEC    090618
05337501            00000120 836192       00182000NNMDGCPXNSODIBAG CENTRE LECLER    090619
05337501            00000040 835633       00106601NYMDGSYTYPRIVAT SORBONNE-ANTIB    090625
05337501            00000180 833538       00147250NNMDGCPXNCENTRE LECLERC MARMAN    090629
05337501            00000160 834203       00146034NNMDGCPXNSOCAPDIS CENTRE LECLE    090629
05337501            00000100 835365       00181069NNMDGNGONLAVIDA CENTRE LECLERC    090702
05337501            00000260 834019       00126249NNMDGCPXNLOUIS ROUDAUT CENTRE     090706
05337501            00000160 834456       00133317NNMDGCPXNLANGON DISTR. CTRE LE    090707
05337501            00000060 833575       00142153NNMDGCPXNROADIS CENTRE LECLERC    090716
05337501            00000260 830749       00175003NNMDGJOSNLAMARTINE                090722
05337501            00000020 836452       00106111NNMDGCPXYMELHODI CENTRE LECLER    090722
05337501            00000140 836435       00106111NNMDGCPXYMELHODI CENTRE LECLER    090804
05337501            00000040 833576       00142153NNMDGCPXNROADIS CENTRE LECLERC    090806
05338501            00000040 836529       00158049NNMDGNGONDECIZE DISTR CTRE LEC    090618
05338501            00000060 836192       00182000NNMDGCPXNSODIBAG CENTRE LECLER    090619
05338501            00000180 833538       00147250NNMDGCPXNCENTRE LECLERC MARMAN    090629
05338501            00000080 835365       00181069NNMDGNGONLAVIDA CENTRE LECLERC    090702
05338501            00000100 834019       00126249NNMDGCPXNLOUIS ROUDAUT CENTRE     090706
05338501            00000060 834456       00133317NNMDGCPXNLANGON DISTR. CTRE LE    090707
05382061            00000200 835928       00153041NNMDGCOLYLYRECO FRANCE            090211
05382061            00000100 835935       00153041NNMDGCOLYLYRECO FRANCE            090211
05392-20            00000080 836482       00153041NNMDGCOLYLYRECO FRANCE            090217
05397501            00000050 836274       00121601NNMDGCPXNPLATE FORME CORA LONG    090209
05398501            00000175 836274       00121601NNMDGCPXNPLATE FORME CORA LONG    090209
05399171            00001600 836312       00138065NNMDGS02YFIDUCIAL BUREAUTIQUE     090212
054026-20           00000020 836083       00180500NYMDGS01YBUREAU VALLEE AMIENS     090204
054026-20           00000060 836451       00175306NNMDGJOSYGIBERT JOSEPH VITRY      090206
054026-20           00000060 834587       00820051NYMDGCATNPAPETERIE AS DE TREFL    090210
054026-20           00000160 836067       00193003NNMDGSYGYSPICERS                  090212
054026-20           00000020 836567       00198635NNMDGSYTNBHV RIVOLI               090213
054026-20           00000260 835865       00462040NYMDGCATNLIBRAIRIE ANTILLAISE     090415
054026-20           00000040 835967       00106602NNMDGSYTYPRIVAT SORBONNE-NICE     090427
054026-20           00000020 834721       00107845NNMDGSYTYLIVRES & CO AUBENAS      090504
054026-20           00000020 835019       00183107NNMDGJOSYPAPETERIE REMY           090504
054026-20           00000020 831036       00174016NNMDGSYAYABAC TECHNIC BUREAU      090506
054026-20           00000020 835638       00106603NYMDGSYTYPRIVAT SORBONNE-CANNE    090506
054026-20           00000020 830703       00175003NNMDGJOSNLAMARTINE                090527
054026-20           00000040 835633       00106601NYMDGSYTYPRIVAT SORBONNE-ANTIB    090625
054026-20           00000020 835332       00173012NNMDGJOSYLIBRAIRIE DES BAUGES     090709
054026-20           00000040 830749       00175003NNMDGJOSNLAMARTINE                090722
054031-06           00000264 835763       00263500NYMDGCATNDIACFA -                 090227
054034-03           00000120 834972       00160065NNMDGCOLNOFFICE DEPOT BS SAS      090206
054034-16           00000036 834753       00042800NNMDGSBONELBA SISTEMAS IBERICA    090226
054034-17           00000024 834026       00182067NNMDGSYGYDIFPAP                   090206
054034-17           00000084 835714       00191017NNMDGS02YCORPORATE EXPRESS FRA    090206
054034-17           00000060 835588       00113810NNMDGCOLYVIKING DIRECT            090209
054034-17           00000024 836283       00169250NNMDGSYGNRP DIFFUSION - LYON      090209
054034-17           00000048 836623       00102188NNMDGSYGYM.D.S                    090210
054034-17           00000180 835692       00160065NNMDGCOLNOFFICE DEPOT BS SAS      090213
054034-17           00000012 834848       00162312NNMDGSYAYHYPERBURO LONGUENESSE    090505
054034-20           00000012 834922       00159850NYMDGS01YBUREAU VALLEE WATTIGN    090130
054034-20           00000012 836234       00176215NNMDGCPXNYVETODIS CENTRE LECLE    090206
054034-20           00000060 836451       00175306NNMDGJOSYGIBERT JOSEPH VITRY      090206
054034-20           00000012 836587       00159381NNMDGSYTNLE FURET DU NORD LILL    090206
054034-20           00000120 834587       00820051NYMDGCATNPAPETERIE AS DE TREFL    090210
054034-20           00000240 835132       00193397NNMDGSYAYSACFOM (CENTRALE)        090213
054034-20           00000108 835865       00462040NYMDGCATNLIBRAIRIE ANTILLAISE     090415
054034-20           00000012 836650       00130098NYMDGS03YLIB-PAP. GOYARD          090430
054034-20           00000012 831093       00174305NNMDGJOSYBUREAU SERVICE           090504
054034-20           00000012 834717       00126337NNMDGSYTYLIVRES & CO BAUME        090504
054034-20           00000012 835966       00106602NNMDGSYTYPRIVAT SORBONNE-NICE     090504
054034-20           00000012 835638       00106603NYMDGSYTYPRIVAT SORBONNE-CANNE    090506
054034-20           00000012 833222       00171102NNMDGSYTNMAISON DE LA PRESSE      090511
054034-20           00000036 832252       00163530NNMDGPPANENVAL DISTR. CTRE LEC    090610
054034-20           00000036 836066       00135097NNMDGCPXNSODIRENNES CENTRE LEC    090616
054034-20           00000060 835987       00144144NNMDGCPXNSODIRETZ CENTRE LECLE    090619
054034-20           00000120 836461       00192304NNMDGCPXYLEVALLOIS EXPLOITATIO    090623
054034-20           00000024 833077       00147122NNMDGCPXNST PIERRE DIST.CTR LE    090625
054034-20           00000120 834575       00184114NNMDGCPXNAUZON VENTOUX CENTRE     090625
054034-20           00000024 835633       00106601NYMDGSYTYPRIVAT SORBONNE-ANTIB    090625
054034-20           00000048 836499       00185057NNMDGNGONSODIVARDIERE CENTRE L    090626
054034-20           00000024 834369       00106210NNMDGCPXNNIKAIADIS II CENTRE L    090701
054034-20           00000120 836198       00184500NNMDGCPXNBOLDIS CENTRE LECLERC    090702
054034-20           00000024 834456       00133317NNMDGCPXNLANGON DISTR. CTRE LE    090707
054034-22           00000072 835763       00263500NYMDGCATNDIACFA -                 090227
05403401-22         00000312 835763       00263500NYMDGCATNDIACFA -                 090227
05403405-20         00000045 836604       00160065NNMDGCOLNOFFICE DEPOT BS SAS      090220
056040-07           00000150 836182       00199380NNMDGAGANMONOPRIX EXPLOITATION    090209
056040-07           00000015 836274       00121601NNMDGCPXNPLATE FORME CORA LONG    090209
056040-07           00000015 836093       00167610NNMDGJOSYSOFEDIS                  090211
056040-07           00002115 831500       00199380NNMDGAGANMONOPRIX EXPLOITATION    090310
056040-07           00000015 836130       00264950NYMDGCATNLIBRAIRIE BUFALO         090423
056040-07           00000015 836650       00130098NYMDGS03YLIB-PAP. GOYARD          090430
056040-07           00000015 835638       00106603NYMDGSYTYPRIVAT SORBONNE-CANNE    090506
056040-07           00000030 834641       00125103NNMDGS03YLIB DE L UNIVERSITE D    090511
056040-07           00000015 836066       00135097NNMDGCPXNSODIRENNES CENTRE LEC    090616
056040-07           00000030 833511       00114129NNMDGCPXNLISIEUX DISTR.CTRE LE    090617
056040-07           00000030 833507       00185149NNMDGCPXNSODIROCHE CENTRE LECL    090619
056040-07           00000045 835973       00150015NNMDGCPXNAGNEAUX DISTR CTRE LE    090619
056040-07           00000030 835987       00144144NNMDGCPXNSODIRETZ CENTRE LECLE    090619
056040-07           00000015 835633       00106601NYMDGSYTYPRIVAT SORBONNE-ANTIB    090625
056040-07           00000030 833499       00133319NNMDGCPXNPESSAC DISTR. CTRE LE    090629
056040-07           00000015 834203       00146034NNMDGCPXNSOCAPDIS CENTRE LECLE    090629
056040-07           00000015 833628       00113256NNMDGCPXNSODISTRES CENTRE LECL    090630
056040-07           00000030 835817       00126255NNMDGNGONROMANDIS CENTRE LECLE    090630
056040-07           00000030 835847       00150017NNMDGNGONDIST L'AVRANCHIN C. L    090630
056040-07           00000015 836375       00113601NNMDGCPXNSALONDIS CENTRE LECLE    090630
056040-07           00000030 833533       00166044NNMDGCPXNVERNET DIS               090701
056040-07           00000030 835977       00114117NNMDGCPXNHONFLEUR DISTR.CTRE L    090701
056040-07           00000015 836380       00183044NNMDGCPXNSODILUC CENTRE LECLER    090701
056040-07           00000030 833581       00113256NNMDGCPXNSODISTRES CENTRE LECL    090706
056040-07           00000030 835176       00185170NNMDGNGONOUDAIRIDIS CENTRE LEC    090706
056040-07           00000030 834456       00133317NNMDGCPXNLANGON DISTR. CTRE LE    090707
056040-07           00000015 835332       00173012NNMDGJOSYLIBRAIRIE DES BAUGES     090709
056040-07           00000030 835354       00183044NNMDGCPXNSODILUC CENTRE LECLER    090715
056040-07           00000015 836452       00106111NNMDGCPXYMELHODI CENTRE LECLER    090722
056040-07           00000030 836377       00113601NNMDGCPXNSALONDIS CENTRE LECLE    090724
056040-07           00000015 836435       00106111NNMDGCPXYMELHODI CENTRE LECLER    090804
056040-07           00000015 835861       00113601NNMDGCPXNSALONDIS CENTRE LECLE    090814
056042-20           00001944 835641       00114999NYMDGCLDYMODLING                  090216
056042-20           00001944 835643       00114999NYMDGCLDYMODLING                  090313
056042-20           00001944 835644       00114999NYMDGCLDYMODLING                  090414
056042-20           00000012 832252       00163530NNMDGPPANENVAL DISTR. CTRE LEC    090610
056042-20           00000024 834019       00126249NNMDGCPXNLOUIS ROUDAUT CENTRE     090706
058026-20           00000014 833793       00162750NYMDGS01YBUREAU VALLEE BERCK      090115
058026-20           00000014 834922       00159850NYMDGS01YBUREAU VALLEE WATTIGN    090130
058026-20           00000014 836286       00138700NNMDGS01YBUREAU VALLEE BOURGOU    090206
058026-20           00000056 836451       00175306NNMDGJOSYGIBERT JOSEPH VITRY      090206
058026-20           00000014 836551       00177192NNMDGJOSYPAPETERIE DU MARCHE      090206
058026-20           00000000 836585       00185950NNMDGS01YBUREAU VALLEE LES HER    090206
058026-20           00000014 836610       00175313NNMDGJOSYGN PARTENAIRES - ADOM    090206
058026-20           00000140 834587       00820051NYMDGCATNPAPETERIE AS DE TREFL    090210
058026-20           00000028 836567       00198635NNMDGSYTNBHV RIVOLI               090213
058026-20           00000042 833071       00138073NNMDGJOSYLIBRAIRIE-PAP. BLANCH    090403
058026-20           00000042 835967       00106602NNMDGSYTYPRIVAT SORBONNE-NICE     090427
058026-20           00000014 834721       00107845NNMDGSYTYLIVRES & CO AUBENAS      090504
058026-20           00000014 835019       00183107NNMDGJOSYPAPETERIE REMY           090504
058026-20           00000028 831036       00174016NNMDGSYAYABAC TECHNIC BUREAU      090506
058026-20           00000014 835638       00106603NYMDGSYTYPRIVAT SORBONNE-CANNE    090506
058026-20           00000042 830703       00175003NNMDGJOSNLAMARTINE                090527
058026-20           00000028 835633       00106601NYMDGSYTYPRIVAT SORBONNE-ANTIB    090625
058026-20           00000014 835332       00173012NNMDGJOSYLIBRAIRIE DES BAUGES     090709
058026-20           00000084 830749       00175003NNMDGJOSNLAMARTINE                090722
058034-03           00000120 834726       00160065NNMDGCOLNOFFICE DEPOT BS SAS      090206
058034-03           00000024 836285       00191017NNMDGS02YCORPORATE EXPRESS FRA    090213
058034-03           00000096 836626       00003990NNMDGISANELBA OFFICE PRODUCTS     090213
058034-03           00000012 833628       00113256NNMDGCPXNSODISTRES CENTRE LECL    090630
058034-17           00000240 835690       00160065NNMDGCOLNOFFICE DEPOT BS SAS      090206
058034-17           00000060 835588       00113810NNMDGCOLYVIKING DIRECT            090209
058034-17           00000240 835692       00160065NNMDGCOLNOFFICE DEPOT BS SAS      090213
058034-17           00000192 836343       00022250NNMDGISANELBA LTD                 090213
058034-17           00000132 836626       00003990NNMDGISANELBA OFFICE PRODUCTS     090213
058034-17           00000012 836584       00191017NYMDGS02YCORPORATE EXPRESS FRA    090217
058034-20           00000012 836078       00175598NYMDGJOSYCEBO                     090203
058034-20           00000012 836083       00180500NYMDGS01YBUREAU VALLEE AMIENS     090204
058034-20           00000012 836142       00124900NNMDGS01YBUREAU VALLEE PERIGUE    090204
058034-20           00000012 836234       00176215NNMDGCPXNYVETODIS CENTRE LECLE    090206
058034-20           00000012 836286       00138700NNMDGS01YBUREAU VALLEE BOURGOU    090206
058034-20           00000048 836451       00175306NNMDGJOSYGIBERT JOSEPH VITRY      090206
058034-20           00000012 836484       00159652NNMDGS01NTOP OFFICE ST MALO       090206
058034-20           00000000 836537       00140038NNMDGNGONSODILANDES CENTRE LEC    090206
058034-20           00000144 835559       00145165NNMDGCOLYVIKING DIRECT            090209
058034-20           00000084 834587       00820051NYMDGCATNPAPETERIE AS DE TREFL    090210
058034-20           00000180 836229       00195382NNMDGS01YMETRO CASH AND CARRY     090211
058034-20           00000132 836067       00193003NNMDGSYGYSPICERS                  090212
058034-20           00000024 836567       00198635NNMDGSYTNBHV RIVOLI               090213
058034-20           00001608 835645       00114999NYMDGCLDYMODLING                  090216
058034-20           00000240 835137       00193397NNMDGSYAYSACFOM (CENTRALE)        090226
058034-20           00001608 835646       00114999NYMDGCLDYMODLING                  090313
058034-20           00000012 833071       00138073NNMDGJOSYLIBRAIRIE-PAP. BLANCH    090403
058034-20           00001608 835647       00114999NYMDGCLDYMODLING                  090414
058034-20           00000516 835865       00462040NYMDGCATNLIBRAIRIE ANTILLAISE     090415
058034-20           00000024 830452       00151143NNMDGJOSYAMORY                    090429
058034-20           00000024 835202       00114164NNMDGS03YPLEIN CIEL POINT VIRG    090430
058034-20           00000012 836650       00130098NYMDGS03YLIB-PAP. GOYARD          090430
058034-20           00000012 831093       00174305NNMDGJOSYBUREAU SERVICE           090504
058034-20           00000012 834717       00126337NNMDGSYTYLIVRES & CO BAUME        090504
058034-20           00000012 834721       00107845NNMDGSYTYLIVRES & CO AUBENAS      090504
058034-20           00000024 835966       00106602NNMDGSYTYPRIVAT SORBONNE-NICE     090504
058034-20           00000012 835638       00106603NYMDGSYTYPRIVAT SORBONNE-CANNE    090506
058034-20           00000012 833222       00171102NNMDGSYTNMAISON DE LA PRESSE      090511
058034-20           00000036 835987       00144144NNMDGCPXNSODIRETZ CENTRE LECLE    090619
058034-20           00000120 836461       00192304NNMDGCPXYLEVALLOIS EXPLOITATIO    090623
058034-20           00000132 834575       00184114NNMDGCPXNAUZON VENTOUX CENTRE     090625
058034-20           00000024 835633       00106601NYMDGSYTYPRIVAT SORBONNE-ANTIB    090625
058034-20           00000060 833915       00104004NNMDGCPXNSODIALPES CENTRE LECL    090629
058034-20           00000048 835817       00126255NNMDGNGONROMANDIS CENTRE LECLE    090630
058034-20           00000012 836375       00113601NNMDGCPXNSALONDIS CENTRE LECLE    090630
058034-20           00000024 834369       00106210NNMDGCPXNNIKAIADIS II CENTRE L    090701
058034-20           00000036 834019       00126249NNMDGCPXNLOUIS ROUDAUT CENTRE     090706
058034-20           00000012 836452       00106111NNMDGCPXYMELHODI CENTRE LECLER    090722
058034-20           00000036 836377       00113601NNMDGCPXNSALONDIS CENTRE LECLE    090724
058034-20           00000048 836435       00106111NNMDGCPXYMELHODI CENTRE LECLER    090804
058034-20           00000036 835861       00113601NNMDGCPXNSALONDIS CENTRE LECLE    090814
05803401-22         00000300 835763       00263500NYMDGCATNDIACFA -                 090227
05803404-20         00000015 835559       00145165NNMDGCOLYVIKING DIRECT            090209
05803405-20         00000010 835559       00145165NNMDGCOLYVIKING DIRECT            090209
05934108-20         00000480 824126       00114999NYMDGCLDYMODLING                  090130
05934108-20         00000030 836533       00145140NNMDGNGONPITHIVIERS DIST.CTRE     090210
05934108-20         00000225 832614       00003990NNMDGISANELBA OFFICE PRODUCTS     090225
05934108-20         00000285 831657       00127016NNMDGSYGNRP DIFFUSION VR AUBEV    090402
05934108-20         00000015 831912       00135601NNMDGSYAYHYPERBURO REDON          090403
05934108-20         00000015 835632       00106601NNMDGSYTYPRIVAT SORBONNE-ANTIB    090408
05934108-20         00000015 833517       00135030NNMDGS03YBAHON_RAULT              090410
05934108-20         00000015 836130       00264950NYMDGCATNLIBRAIRIE BUFALO         090423
05934108-20         00000015 829993       00110075NNMDGJOSYETS LEBLANC              090429
05934108-20         00000015 830335       00131150NYMDGJOSYPAPETERIE OSCAR          090430
05934108-20         00000015 835334       00173112NNMDGS03YLIBRAIRIE DES BAUGES     090430
05934108-20         00000015 830339       00106300NNMDGJOSYSARL ARTS-LIVRES DIFF    090504
05934108-20         00000015 833220       00171102NNMDGSYTNMAISON DE LA PRESSE      090504
05934108-20         00000015 834021       00124400NNMDGSYTYFORUM BERGERAC           090504
05934108-20         00000045 834709       00133019NYMDGJOSYSDGB ALICE MEDIA STOR    090504
05934108-20         00000015 834711       00125500NNMDGSYTYFORUM BESANCON           090504
05934108-20         00000015 835338       00133388NNMDGS03YPAPETERIE CHAIGNE        090504
05934108-20         00000015 835994       00187050NYMDGS01YESPACE PAPETERIE         090504
05934108-20         00000015 834442       00167051NNMDGSYAY KISTER                  090505
05934108-20         00000015 834877       00127041NYMDGJOSYUNIVERS DU LIVRE EVRE    090505
05934108-20         00000015 835627       00168011NNMDGSYTYFORUM GUEBWILLER         090505
05934108-20         00000015 831697       00177192NNMDGJOSYPAPETERIE DU MARCHE      090506
05934108-20         00000090 833541       00165021NNMDGCPXNCDA SUD OUEST CENTRE     090618
05934108-20         00000030 835996       00152100NNMDGCPXNSO.DI.BRAG CENTRE LEC    090618
05934108-20         00000060 835985       00144144NNMDGCPXNSODIRETZ CENTRE LECLE    090619
05934108-20         00000075 833555       00111000NNMDGCPXNT.P.L.M.CENTRE LECLER    090623
05934108-20         00000075 836464       00193500NNMDGCPXYPANTIN DISTR CTRE LEC    090623
05934108-20         00000045 833537       00147250NNMDGCPXNCENTRE LECLERC MARMAN    090626
05934108-20         00000030 834202       00146034NNMDGCPXNSOCAPDIS CENTRE LECLE    090626
05934108-20         00000045 833915       00104004NNMDGCPXNSODIALPES CENTRE LECL    090629
05934108-20         00000015 836375       00113601NNMDGCPXNSALONDIS CENTRE LECLE    090630
05934108-20         00000060 833532       00166044NNMDGCPXNVERNET DIS               090701
05934108-20         00000015 833629       00113274NNMDGCPXNCENTRE LECLERC MARSEI    090701
05934108-20         00000015 834014       00191154NNMDGCPXNMASSY-DISTR. CTRE LEC    090701
05934108-20         00000030 836148       00135098NNMDGCPXNSA FOUGERES DISTRIBUT    090701
05934108-20         00000030 833529       00181069NNMDGCPXNLAVIDA CENTRE LECLERC    090702
05934108-20         00000060 835170       00133315NNMDGNGONHYPER COSMOS CENTRE L    090702
05934108-20         00000015 833573       00113274NNMDGCPXNCENTRE LECLERC MARSEI    090707
05934108-20         00000030 834377       00133317NNMDGCPXNLANGON DISTR. CTRE LE    090707
05934108-20         00000045 833185       00150018NNMDGCPXNCOUTANCES DISTR.CTRE     090715
05934108-20         00000015 836452       00106111NNMDGCPXYMELHODI CENTRE LECLER    090722
05934108-20         00000030 836377       00113601NNMDGCPXNSALONDIS CENTRE LECLE    090724
05934108-20         00000045 836435       00106111NNMDGCPXYMELHODI CENTRE LECLER    090804
05934108-20         00000030 835861       00113601NNMDGCPXNSALONDIS CENTRE LECLE    090814
05954108-20         00000290 824126       00114999NYMDGCLDYMODLING                  090130
05954108-20         00000010 836586       00180118NNMDGNGONSODIDIER (SCI DU BOUL    090206
05954108-20         00000030 831657       00127016NNMDGSYGNRP DIFFUSION VR AUBEV    090402
05954108-20         00000010 835632       00106601NNMDGSYTYPRIVAT SORBONNE-ANTIB    090408
05954108-20         00000010 835336       00146033NNMDGSYAYBUREAU SYSTEME           090429
05954108-20         00000010 830339       00106300NNMDGJOSYSARL ARTS-LIVRES DIFF    090504
05954108-20         00000010 834021       00124400NNMDGSYTYFORUM BERGERAC           090504
05954108-20         00000010 835338       00133388NNMDGS03YPAPETERIE CHAIGNE        090504
05954108-20         00000010 836191       00182000NNMDGCPXNSODIBAG CENTRE LECLER    090619
05954108-20         00000010 834202       00146034NNMDGCPXNSOCAPDIS CENTRE LECLE    090626
061815-20           00000180 836274       00121601NNMDGCPXNPLATE FORME CORA LONG    090209
061816-20           00000135 836274       00121601NNMDGCPXNPLATE FORME CORA LONG    090209
061817-20           00000072 836274       00121601NNMDGCPXNPLATE FORME CORA LONG    090209
061818-20           00000192 836274       00121601NNMDGCPXNPLATE FORME CORA LONG    090209
086058-20           00000210 835748       00263500NYMDGCATNDIACFA -                 090227
086059-20           00000015 835972       00150015NNMDGCPXNAGNEAUX DISTR CTRE LE    090619
086059-20           00000030 833100       00181070NNMDGCPXNGAILLAC DISTRIB.CTRE     090622
086059-20           00000030 832490       00114129NNMDGPPANLISIEUX DISTR.CTRE LE    090625
086059-20           00000015 833340       00150500NNMDGCPXYPEVILDIS CENTRE LECLE    090630
086060-20           00002010 835380       00114999NYMDGCLDYMODLING                  090216
086060-20           00002010 835382       00114999NYMDGCLDYMODLING                  090313
086060-20           00002085 835386       00114999NYMDGCLDYMODLING                  090414
086060-20           00000015 835357       00118024NNMDGNGONBOURGES DISTR CTRE LE    090618
086060-20           00000015 836375       00113601NNMDGCPXNSALONDIS CENTRE LECLE    090630
089046-20           00000180 836274       00121601NNMDGCPXNPLATE FORME CORA LONG    090209
09056081            00000040 836118       00151139NNMDGCPXNSCAPEST                  090206
09056081            00000000 836535       00140026NNMDGNGONPLAGECO CENTRE LECLER    090206
09056081            00000000 836570       00149033NNMDGNGONGOURONNIERES DIST.C.L    090206
09056081            00000060 836274       00121601NNMDGCPXNPLATE FORME CORA LONG    090209
09056081            00000020 836632       00138078NNMDGNGONECHIROLLES DIST.CTRE     090210
09056081            00000040 833257       00980000NNMDGCATYMERCURE INTERNATIONAL    090427
09056081            00000020 832101       00980000NNMDGCATNMERCURE INTERNATIONAL    090428
09056081            00000020 836439       00174506NYMDGSYTNLIVRES & CO ANNEMASSE    090429
09056081            00000100 834641       00125103NNMDGS03YLIB DE L UNIVERSITE D    090511
09056081            00000060 835981       00144055NNMDGCPXNST HERBLAIN DIST.CTR     090608
09056081            00000020 834172       00103004NNMDGCPXNMONTLUCON DISTR. C. L    090610
09056081            00000020 836115       00144023NNMDGCPXNANCENIS CENTRE LECLER    090610
09056081            00000060 836184       00135065NNMDGCPXNRENOUEST E.LECLERC CL    090612
09056081            00000060 836450       00144090NNMDGNGONPARIS DISTR. CTRE LEC    090612
09056081            00000040 836066       00135097NNMDGCPXNSODIRENNES CENTRE LEC    090616
09056081            00000040 832907       00156145NNMDGCPXNVADIS CENTRE LECLERC     090618
09056081            00000020 835987       00144144NNMDGCPXNSODIRETZ CENTRE LECLE    090619
09056081            00000040 836192       00182000NNMDGCPXNSODIBAG CENTRE LECLER    090619
09056081            00000040 836466       00193500NNMDGCPXYPANTIN DISTR CTRE LEC    090623
09056081            00000020 833556       00111000NNMDGCPXNT.P.L.M.CENTRE LECLER    090624
09056081            00000020 836098       00149500NNMDGCPXNSEGRE DISTR. CTRE LEC    090624
09056081            00000020 833077       00147122NNMDGCPXNST PIERRE DIST.CTR LE    090625
09056081            00000020 833538       00147250NNMDGCPXNCENTRE LECLERC MARMAN    090629
09056081            00000020 832908       00177100NNMDGCPXNSODIMEAUX CENTRE LECL    090630
09056081            00000040 834008       00183499NNMDGCPXNLA SEYDIS CENTRE LECL    090630
09056081            00000020 836189       00182002NNMDGCPXNAUDIS CENTRE LECLERC     090630
09056081            00000020 836375       00113601NNMDGCPXNSALONDIS CENTRE LECLE    090630
09056081            00000020 833629       00113274NNMDGCPXNCENTRE LECLERC MARSEI    090701
09056081            00000040 834369       00106210NNMDGCPXNNIKAIADIS II CENTRE L    090701
09056081            00000020 835080       00144031NNMDGNGONNANTES NORD DIST.CTR     090701
