43149211            CHEM SANGLE A4 CLIP'N GO 0000000,550000000,99CLIPNGO CG              00001490
43149931            CHEM SANGLE A4 CLIP'N GO 0000000,560000001,40CLIPNGO CG              00007570
43155901            LOT 5 CHEM A4 MEMO NOTES 0000001,840000000,90CH4     CG              00000220
43188031            SPI-LOT 5 CHEM A4 PLC C. 0000001,420000002,53CH10    CG              00000200
43188071            SPI-LOT 5 CHEM A4 PLC C. 0000001,420000002,53CH10    CG              00000200
43188091            SPI-LOT 5 CHEM A4 PLC C. 0000001,420000002,53CH10    CG              00000300
43188131            SPI-LOT 5 CHEM A4 PLC C. 0000001,420000002,53CH10    CG              00000500
43189901            LOT 10 CHEM A4 EUROFOLIO 0000003,100000006,01CH4     CG              00004010
43189951            LOT 10 CHEM A4 EUROFOLIO 0000003,140000006,00CH4     CG              00001800
43191               CHEM EUROFOL CG 450G     0000000,000000000,45CH4     CG              00000000
43191011            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,12CH4     CG              00006000
43191031            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,12CH4     CG              00031900
43191051            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,12CH4     CG              00000700
43191071            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,12CH4     CG              00015700
43191091            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,12CH4     CG              00014150
43191131            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,12CH4     CG              00014100
43191141            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,12CH4     CG              00000350
43191211            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,12CH4     CG              00002700
43191301            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,12CH4     CG              00005200
43191491            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,12CH4     CG              00004200
43191901            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,87CH11    CG              00058400
43191902            CHEM A4 EUROFOLIO C.G.   0000000,000000000,10CH11    CG              00000000
43191934            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,56CH11    CG              00000000
43191951            CHEM A4 EUROFOLIO C.G 5/ 0000000,290000000,12CH11    CG              00001450
43197011            BIEL-CHEM A4 C.G 5/10E 4 0000000,290000000,31CH4     CG              00000000
